   478.000	-87.86828	-87.85836	-87.83798	-87.81886	-87.80087	-87.78397	-87.76816	-87.75345	-87.73980	-87.72716	-87.71547	-87.70465	-87.69463	-87.68535	-87.67672	-87.66869	-87.66120	-87.65417	-87.64757	-87.64132	-87.63540	-87.62974	-87.62431	-87.61907	-87.61397	-87.60900	-87.60410	-87.59926	-87.59445	-87.58962	-87.58477	-87.57987	-87.57488	-87.56979	-87.56458	-87.55923	-87.55370	-87.54799	-87.54207	-87.53593	-87.52953	-87.52287	-87.51592	-87.50868	-87.50111	-87.49321	-87.48497	-87.47637	-87.46740	-87.45806	-87.44836	-87.43828	-87.42785	-87.41708	-87.40600	-87.39464	-87.38305	-87.37129	-87.35945	-87.34761	-87.33588	-87.32387	-87.31173	-87.29965	-87.28780	-87.27630	-87.26528	-87.25481	-87.24497	-87.23580	-87.22734	-87.21961	-87.21262	-87.20639	-87.20090	-87.19616	-87.19215	-87.18887	-87.18628	-87.18436	-87.18310	-87.18245	-87.18238	-87.18286	-87.18382	-87.18523	-87.18702	-87.18912	-87.19146	-87.19394	-87.19646	-87.19891	-87.20116	-87.20306	-87.20442	-87.20506	-87.20474	-87.20320	-87.20014	-87.19522	-87.18804	-87.17814	-87.16501	-87.14803	-87.12651	-87.10020	-87.07906	-87.06291	-87.05110	-87.04306	-87.03825	-87.03622	-87.03656	-87.03892	-87.04300	-87.04853	-87.05528	-87.06304	-87.07163	-87.08089	-87.09069	-87.10091	-87.11144	-87.12218	-87.13306	-87.14401	-87.15497	-87.16587	-87.17668	-87.18734	-87.19783	-87.20810	-87.21813	-87.22788	-87.23735	-87.24649	-87.25529	-87.26373	-87.27178	-87.27943	-87.28665	-87.29342	-87.29973	-87.30554	-87.31084	-87.31559	-87.31978	-87.32337	-87.32634	-87.32865	-87.33027	-87.33118	-87.33133	-87.33070	-87.32927	-87.32700	-87.32389	-87.31995	-87.31520	-87.30969	-87.30357	-87.29711	-87.29087	-87.28573	-87.28278	
   479.000	-87.86964	-87.85972	-87.83934	-87.82022	-87.80223	-87.78533	-87.76953	-87.75481	-87.74117	-87.72853	-87.71684	-87.70603	-87.69602	-87.68673	-87.67811	-87.67008	-87.66259	-87.65557	-87.64897	-87.64273	-87.63680	-87.63115	-87.62572	-87.62049	-87.61540	-87.61042	-87.60554	-87.60070	-87.59588	-87.59107	-87.58622	-87.58132	-87.57634	-87.57126	-87.56605	-87.56070	-87.55518	-87.54948	-87.54356	-87.53742	-87.53103	-87.52438	-87.51744	-87.51020	-87.50264	-87.49475	-87.48651	-87.47792	-87.46896	-87.45964	-87.44994	-87.43988	-87.42946	-87.41871	-87.40764	-87.39630	-87.38473	-87.37300	-87.36118	-87.34937	-87.33767	-87.32569	-87.31358	-87.30152	-87.28968	-87.27821	-87.26720	-87.25675	-87.24692	-87.23777	-87.22932	-87.22160	-87.21462	-87.20839	-87.20291	-87.19818	-87.19418	-87.19090	-87.18831	-87.18640	-87.18514	-87.18450	-87.18444	-87.18491	-87.18588	-87.18729	-87.18908	-87.19118	-87.19351	-87.19599	-87.19851	-87.20096	-87.20321	-87.20509	-87.20645	-87.20708	-87.20675	-87.20519	-87.20212	-87.19718	-87.18997	-87.18005	-87.16689	-87.14987	-87.12830	-87.10195	-87.08075	-87.06457	-87.05273	-87.04466	-87.03983	-87.03777	-87.03810	-87.04045	-87.04452	-87.05004	-87.05677	-87.06453	-87.07311	-87.08237	-87.09216	-87.10237	-87.11290	-87.12364	-87.13452	-87.14547	-87.15642	-87.16732	-87.17813	-87.18879	-87.19928	-87.20955	-87.21958	-87.22934	-87.23880	-87.24794	-87.25675	-87.26518	-87.27324	-87.28089	-87.28811	-87.29488	-87.30119	-87.30700	-87.31230	-87.31706	-87.32125	-87.32484	-87.32781	-87.33013	-87.33175	-87.33266	-87.33281	-87.33219	-87.33076	-87.32849	-87.32539	-87.32145	-87.31670	-87.31120	-87.30508	-87.29862	-87.29238	-87.28724	-87.28429	
   480.000	-87.87099	-87.86106	-87.84069	-87.82157	-87.80358	-87.78668	-87.77088	-87.75617	-87.74253	-87.72990	-87.71821	-87.70740	-87.69739	-87.68811	-87.67949	-87.67147	-87.66398	-87.65696	-87.65036	-87.64412	-87.63820	-87.63255	-87.62713	-87.62190	-87.61681	-87.61184	-87.60696	-87.60213	-87.59732	-87.59250	-87.58766	-87.58276	-87.57779	-87.57271	-87.56751	-87.56216	-87.55665	-87.55095	-87.54504	-87.53891	-87.53252	-87.52587	-87.51894	-87.51171	-87.50416	-87.49628	-87.48805	-87.47947	-87.47052	-87.46120	-87.45152	-87.44147	-87.43106	-87.42032	-87.40927	-87.39795	-87.38640	-87.37469	-87.36289	-87.35112	-87.33945	-87.32749	-87.31541	-87.30338	-87.29156	-87.28010	-87.26911	-87.25868	-87.24886	-87.23972	-87.23128	-87.22357	-87.21660	-87.21039	-87.20491	-87.20019	-87.19619	-87.19292	-87.19034	-87.18843	-87.18718	-87.18653	-87.18647	-87.18695	-87.18792	-87.18933	-87.19112	-87.19322	-87.19555	-87.19803	-87.20055	-87.20300	-87.20524	-87.20712	-87.20847	-87.20908	-87.20874	-87.20718	-87.20409	-87.19913	-87.19190	-87.18195	-87.16875	-87.15170	-87.13009	-87.10368	-87.08244	-87.06622	-87.05435	-87.04625	-87.04139	-87.03932	-87.03963	-87.04196	-87.04602	-87.05153	-87.05826	-87.06600	-87.07458	-87.08383	-87.09362	-87.10383	-87.11435	-87.12509	-87.13597	-87.14691	-87.15787	-87.16877	-87.17957	-87.19023	-87.20072	-87.21099	-87.22102	-87.23078	-87.24024	-87.24939	-87.25819	-87.26663	-87.27468	-87.28233	-87.28956	-87.29633	-87.30264	-87.30846	-87.31376	-87.31852	-87.32271	-87.32631	-87.32928	-87.33159	-87.33322	-87.33413	-87.33429	-87.33367	-87.33223	-87.32997	-87.32687	-87.32294	-87.31819	-87.31269	-87.30657	-87.30012	-87.29388	-87.28874	-87.28580	
   481.000	-87.87233	-87.86241	-87.84203	-87.82291	-87.80492	-87.78803	-87.77223	-87.75752	-87.74388	-87.73125	-87.71957	-87.70876	-87.69875	-87.68948	-87.68086	-87.67284	-87.66535	-87.65834	-87.65174	-87.64551	-87.63960	-87.63395	-87.62853	-87.62330	-87.61822	-87.61326	-87.60837	-87.60354	-87.59874	-87.59393	-87.58909	-87.58420	-87.57923	-87.57416	-87.56896	-87.56362	-87.55811	-87.55242	-87.54651	-87.54038	-87.53401	-87.52736	-87.52044	-87.51321	-87.50567	-87.49779	-87.48958	-87.48100	-87.47206	-87.46276	-87.45308	-87.44305	-87.43266	-87.42193	-87.41090	-87.39959	-87.38806	-87.37637	-87.36460	-87.35286	-87.34121	-87.32929	-87.31723	-87.30522	-87.29343	-87.28199	-87.27101	-87.26059	-87.25079	-87.24166	-87.23324	-87.22554	-87.21858	-87.21237	-87.20690	-87.20218	-87.19819	-87.19492	-87.19235	-87.19045	-87.18920	-87.18856	-87.18850	-87.18898	-87.18995	-87.19136	-87.19315	-87.19525	-87.19758	-87.20006	-87.20258	-87.20502	-87.20725	-87.20913	-87.21047	-87.21108	-87.21072	-87.20915	-87.20604	-87.20106	-87.19381	-87.18383	-87.17060	-87.15351	-87.13186	-87.10540	-87.08412	-87.06786	-87.05596	-87.04783	-87.04295	-87.04086	-87.04115	-87.04347	-87.04751	-87.05301	-87.05973	-87.06747	-87.07604	-87.08528	-87.09507	-87.10527	-87.11579	-87.12653	-87.13741	-87.14835	-87.15930	-87.17020	-87.18100	-87.19167	-87.20215	-87.21242	-87.22245	-87.23221	-87.24168	-87.25082	-87.25963	-87.26807	-87.27612	-87.28377	-87.29100	-87.29778	-87.30409	-87.30990	-87.31521	-87.31997	-87.32416	-87.32776	-87.33073	-87.33305	-87.33468	-87.33559	-87.33575	-87.33513	-87.33370	-87.33145	-87.32835	-87.32441	-87.31967	-87.31417	-87.30806	-87.30161	-87.29538	-87.29024	-87.28729	
   482.000	-87.87366	-87.86374	-87.84337	-87.82425	-87.80626	-87.78937	-87.77357	-87.75887	-87.74523	-87.73260	-87.72092	-87.71011	-87.70011	-87.69084	-87.68222	-87.67421	-87.66672	-87.65971	-87.65312	-87.64689	-87.64098	-87.63534	-87.62992	-87.62470	-87.61962	-87.61466	-87.60978	-87.60496	-87.60016	-87.59535	-87.59052	-87.58563	-87.58066	-87.57559	-87.57040	-87.56507	-87.55956	-87.55387	-87.54798	-87.54185	-87.53548	-87.52885	-87.52193	-87.51471	-87.50717	-87.49930	-87.49109	-87.48253	-87.47360	-87.46430	-87.45464	-87.44462	-87.43424	-87.42353	-87.41251	-87.40122	-87.38971	-87.37805	-87.36630	-87.35458	-87.34297	-87.33108	-87.31905	-87.30706	-87.29528	-87.28386	-87.27290	-87.26250	-87.25271	-87.24359	-87.23518	-87.22749	-87.22054	-87.21433	-87.20888	-87.20417	-87.20018	-87.19692	-87.19435	-87.19245	-87.19120	-87.19057	-87.19051	-87.19100	-87.19197	-87.19338	-87.19517	-87.19727	-87.19960	-87.20207	-87.20459	-87.20703	-87.20926	-87.21113	-87.21246	-87.21306	-87.21270	-87.21110	-87.20798	-87.20298	-87.19571	-87.18571	-87.17245	-87.15532	-87.13362	-87.10711	-87.08579	-87.06949	-87.05756	-87.04940	-87.04450	-87.04238	-87.04265	-87.04496	-87.04899	-87.05448	-87.06119	-87.06892	-87.07748	-87.08673	-87.09651	-87.10671	-87.11722	-87.12796	-87.13883	-87.14978	-87.16072	-87.17162	-87.18243	-87.19309	-87.20357	-87.21385	-87.22388	-87.23364	-87.24310	-87.25225	-87.26105	-87.26949	-87.27755	-87.28520	-87.29243	-87.29921	-87.30552	-87.31134	-87.31664	-87.32141	-87.32560	-87.32920	-87.33218	-87.33450	-87.33613	-87.33704	-87.33721	-87.33659	-87.33516	-87.33291	-87.32981	-87.32588	-87.32114	-87.31565	-87.30954	-87.30309	-87.29686	-87.29172	-87.28877	
   483.000	-87.87499	-87.86507	-87.84470	-87.82558	-87.80759	-87.79070	-87.77491	-87.76020	-87.74657	-87.73394	-87.72226	-87.71146	-87.70146	-87.69219	-87.68358	-87.67557	-87.66809	-87.66108	-87.65449	-87.64827	-87.64236	-87.63672	-87.63131	-87.62608	-87.62101	-87.61605	-87.61118	-87.60636	-87.60156	-87.59676	-87.59193	-87.58705	-87.58209	-87.57702	-87.57184	-87.56651	-87.56101	-87.55532	-87.54943	-87.54331	-87.53695	-87.53032	-87.52341	-87.51619	-87.50867	-87.50081	-87.49260	-87.48405	-87.47513	-87.46584	-87.45619	-87.44618	-87.43581	-87.42512	-87.41412	-87.40284	-87.39136	-87.37971	-87.36799	-87.35630	-87.34472	-87.33286	-87.32085	-87.30888	-87.29713	-87.28572	-87.27478	-87.26439	-87.25462	-87.24551	-87.23711	-87.22943	-87.22249	-87.21629	-87.21084	-87.20614	-87.20216	-87.19890	-87.19634	-87.19444	-87.19320	-87.19257	-87.19252	-87.19300	-87.19398	-87.19539	-87.19718	-87.19928	-87.20161	-87.20408	-87.20659	-87.20902	-87.21125	-87.21311	-87.21444	-87.21503	-87.21465	-87.21305	-87.20991	-87.20489	-87.19760	-87.18757	-87.17428	-87.15711	-87.13537	-87.10881	-87.08744	-87.07111	-87.05914	-87.05096	-87.04603	-87.04390	-87.04415	-87.04644	-87.05046	-87.05594	-87.06265	-87.07037	-87.07892	-87.08816	-87.09794	-87.10813	-87.11865	-87.12938	-87.14025	-87.15119	-87.16214	-87.17304	-87.18384	-87.19450	-87.20499	-87.21526	-87.22529	-87.23505	-87.24452	-87.25366	-87.26247	-87.27091	-87.27897	-87.28662	-87.29385	-87.30063	-87.30694	-87.31276	-87.31807	-87.32283	-87.32703	-87.33063	-87.33361	-87.33593	-87.33757	-87.33848	-87.33865	-87.33803	-87.33661	-87.33436	-87.33127	-87.32734	-87.32260	-87.31711	-87.31100	-87.30456	-87.29833	-87.29319	-87.29025	
   484.000	-87.87631	-87.86639	-87.84602	-87.82690	-87.80892	-87.79203	-87.77623	-87.76153	-87.74790	-87.73528	-87.72360	-87.71280	-87.70280	-87.69353	-87.68493	-87.67692	-87.66944	-87.66244	-87.65585	-87.64963	-87.64373	-87.63809	-87.63268	-87.62746	-87.62239	-87.61744	-87.61257	-87.60776	-87.60296	-87.59817	-87.59334	-87.58846	-87.58350	-87.57845	-87.57326	-87.56794	-87.56244	-87.55677	-87.55088	-87.54477	-87.53841	-87.53178	-87.52488	-87.51767	-87.51015	-87.50230	-87.49410	-87.48556	-87.47665	-87.46737	-87.45773	-87.44773	-87.43738	-87.42670	-87.41571	-87.40446	-87.39299	-87.38137	-87.36967	-87.35801	-87.34646	-87.33462	-87.32264	-87.31070	-87.29896	-87.28758	-87.27665	-87.26627	-87.25651	-87.24742	-87.23902	-87.23135	-87.22442	-87.21824	-87.21280	-87.20810	-87.20413	-87.20087	-87.19831	-87.19642	-87.19518	-87.19456	-87.19451	-87.19499	-87.19597	-87.19738	-87.19917	-87.20127	-87.20360	-87.20607	-87.20858	-87.21101	-87.21323	-87.21509	-87.21641	-87.21699	-87.21660	-87.21498	-87.21183	-87.20679	-87.19947	-87.18942	-87.17610	-87.15889	-87.13711	-87.11050	-87.08909	-87.07271	-87.06072	-87.05251	-87.04756	-87.04540	-87.04564	-87.04792	-87.05193	-87.05739	-87.06409	-87.07180	-87.08035	-87.08958	-87.09936	-87.10955	-87.12006	-87.13079	-87.14166	-87.15260	-87.16354	-87.17444	-87.18524	-87.19591	-87.20639	-87.21666	-87.22669	-87.23646	-87.24592	-87.25507	-87.26387	-87.27232	-87.28038	-87.28803	-87.29526	-87.30204	-87.30836	-87.31418	-87.31949	-87.32425	-87.32845	-87.33206	-87.33503	-87.33736	-87.33900	-87.33991	-87.34008	-87.33947	-87.33805	-87.33580	-87.33271	-87.32879	-87.32405	-87.31856	-87.31246	-87.30602	-87.29979	-87.29466	-87.29171	
   485.000	-87.87762	-87.86770	-87.84733	-87.82821	-87.81023	-87.79334	-87.77755	-87.76285	-87.74922	-87.73660	-87.72493	-87.71413	-87.70414	-87.69487	-87.68627	-87.67826	-87.67079	-87.66379	-87.65721	-87.65099	-87.64509	-87.63946	-87.63405	-87.62884	-87.62377	-87.61882	-87.61396	-87.60914	-87.60435	-87.59956	-87.59474	-87.58987	-87.58491	-87.57986	-87.57468	-87.56936	-87.56387	-87.55820	-87.55232	-87.54621	-87.53986	-87.53324	-87.52634	-87.51914	-87.51163	-87.50378	-87.49560	-87.48706	-87.47816	-87.46889	-87.45926	-87.44927	-87.43893	-87.42827	-87.41730	-87.40606	-87.39461	-87.38301	-87.37134	-87.35970	-87.34819	-87.33638	-87.32442	-87.31250	-87.30079	-87.28942	-87.27851	-87.26815	-87.25840	-87.24932	-87.24093	-87.23327	-87.22635	-87.22017	-87.21474	-87.21004	-87.20608	-87.20283	-87.20027	-87.19839	-87.19715	-87.19653	-87.19648	-87.19697	-87.19795	-87.19937	-87.20116	-87.20326	-87.20558	-87.20805	-87.21056	-87.21298	-87.21520	-87.21705	-87.21836	-87.21893	-87.21854	-87.21690	-87.21373	-87.20868	-87.20134	-87.19126	-87.17790	-87.16067	-87.13884	-87.11218	-87.09072	-87.07431	-87.06228	-87.05405	-87.04907	-87.04690	-87.04712	-87.04938	-87.05338	-87.05884	-87.06552	-87.07323	-87.08177	-87.09100	-87.10076	-87.11095	-87.12146	-87.13219	-87.14306	-87.15399	-87.16494	-87.17584	-87.18664	-87.19730	-87.20778	-87.21806	-87.22809	-87.23785	-87.24732	-87.25646	-87.26527	-87.27371	-87.28177	-87.28943	-87.29666	-87.30345	-87.30976	-87.31558	-87.32089	-87.32566	-87.32986	-87.33347	-87.33645	-87.33878	-87.34041	-87.34134	-87.34151	-87.34090	-87.33948	-87.33723	-87.33414	-87.33022	-87.32549	-87.32001	-87.31391	-87.30747	-87.30124	-87.29611	-87.29316	
   486.000	-87.87892	-87.86901	-87.84863	-87.82952	-87.81154	-87.79465	-87.77886	-87.76417	-87.75054	-87.73792	-87.72625	-87.71546	-87.70546	-87.69620	-87.68760	-87.67960	-87.67213	-87.66513	-87.65855	-87.65234	-87.64644	-87.64081	-87.63541	-87.63020	-87.62514	-87.62019	-87.61533	-87.61052	-87.60574	-87.60095	-87.59613	-87.59126	-87.58631	-87.58127	-87.57609	-87.57078	-87.56529	-87.55962	-87.55375	-87.54765	-87.54130	-87.53469	-87.52780	-87.52060	-87.51310	-87.50526	-87.49708	-87.48855	-87.47966	-87.47040	-87.46079	-87.45081	-87.44048	-87.42983	-87.41887	-87.40766	-87.39622	-87.38464	-87.37300	-87.36139	-87.34990	-87.33812	-87.32619	-87.31429	-87.30260	-87.29125	-87.28035	-87.27001	-87.26027	-87.25120	-87.24283	-87.23518	-87.22826	-87.22209	-87.21667	-87.21198	-87.20802	-87.20478	-87.20223	-87.20035	-87.19911	-87.19849	-87.19845	-87.19894	-87.19992	-87.20134	-87.20313	-87.20523	-87.20755	-87.21002	-87.21252	-87.21495	-87.21716	-87.21900	-87.22031	-87.22087	-87.22046	-87.21881	-87.21563	-87.21055	-87.20319	-87.19308	-87.17970	-87.16243	-87.14055	-87.11384	-87.09235	-87.07590	-87.06384	-87.05558	-87.05058	-87.04839	-87.04859	-87.05084	-87.05482	-87.06027	-87.06694	-87.07464	-87.08318	-87.09240	-87.10216	-87.11235	-87.12285	-87.13358	-87.14444	-87.15538	-87.16633	-87.17722	-87.18802	-87.19868	-87.20917	-87.21944	-87.22947	-87.23923	-87.24870	-87.25785	-87.26666	-87.27510	-87.28316	-87.29082	-87.29805	-87.30484	-87.31115	-87.31698	-87.32229	-87.32706	-87.33126	-87.33487	-87.33785	-87.34018	-87.34182	-87.34275	-87.34292	-87.34231	-87.34090	-87.33865	-87.33557	-87.33165	-87.32692	-87.32144	-87.31534	-87.30891	-87.30268	-87.29755	-87.29461	
   487.000	-87.88022	-87.87030	-87.84993	-87.83082	-87.81284	-87.79596	-87.78017	-87.76547	-87.75185	-87.73923	-87.72756	-87.71677	-87.70678	-87.69752	-87.68893	-87.68093	-87.67346	-87.66647	-87.65989	-87.65368	-87.64779	-87.64216	-87.63677	-87.63156	-87.62650	-87.62156	-87.61670	-87.61190	-87.60711	-87.60233	-87.59752	-87.59265	-87.58771	-87.58266	-87.57750	-87.57218	-87.56671	-87.56104	-87.55517	-87.54908	-87.54273	-87.53613	-87.52924	-87.52206	-87.51456	-87.50673	-87.49856	-87.49003	-87.48115	-87.47191	-87.46230	-87.45233	-87.44202	-87.43138	-87.42044	-87.40924	-87.39783	-87.38627	-87.37465	-87.36307	-87.35161	-87.33986	-87.32795	-87.31607	-87.30440	-87.29306	-87.28219	-87.27185	-87.26213	-87.25307	-87.24471	-87.23707	-87.23016	-87.22400	-87.21858	-87.21390	-87.20995	-87.20671	-87.20417	-87.20229	-87.20106	-87.20044	-87.20040	-87.20090	-87.20188	-87.20330	-87.20509	-87.20718	-87.20951	-87.21197	-87.21447	-87.21689	-87.21910	-87.22094	-87.22224	-87.22279	-87.22237	-87.22071	-87.21751	-87.21242	-87.20503	-87.19490	-87.18148	-87.16417	-87.14226	-87.11550	-87.09396	-87.07748	-87.06539	-87.05709	-87.05207	-87.04986	-87.05005	-87.05228	-87.05625	-87.06169	-87.06836	-87.07605	-87.08458	-87.09380	-87.10356	-87.11374	-87.12424	-87.13496	-87.14582	-87.15676	-87.16770	-87.17860	-87.18940	-87.20006	-87.21054	-87.22082	-87.23085	-87.24061	-87.25008	-87.25923	-87.26804	-87.27648	-87.28454	-87.29220	-87.29943	-87.30622	-87.31254	-87.31837	-87.32368	-87.32845	-87.33265	-87.33626	-87.33925	-87.34158	-87.34322	-87.34415	-87.34432	-87.34372	-87.34231	-87.34006	-87.33698	-87.33307	-87.32834	-87.32286	-87.31677	-87.31034	-87.30411	-87.29898	-87.29604	
   488.000	-87.88151	-87.87159	-87.85122	-87.83211	-87.81413	-87.79725	-87.78147	-87.76677	-87.75315	-87.74054	-87.72887	-87.71808	-87.70810	-87.69884	-87.69025	-87.68225	-87.67479	-87.66780	-87.66122	-87.65502	-87.64913	-87.64350	-87.63811	-87.63291	-87.62785	-87.62291	-87.61806	-87.61326	-87.60848	-87.60370	-87.59889	-87.59403	-87.58909	-87.58405	-87.57889	-87.57358	-87.56811	-87.56245	-87.55659	-87.55050	-87.54416	-87.53756	-87.53068	-87.52350	-87.51601	-87.50819	-87.50002	-87.49151	-87.48264	-87.47340	-87.46380	-87.45385	-87.44355	-87.43292	-87.42200	-87.41082	-87.39942	-87.38789	-87.37629	-87.36474	-87.35331	-87.34158	-87.32970	-87.31784	-87.30619	-87.29487	-87.28401	-87.27369	-87.26398	-87.25493	-87.24658	-87.23895	-87.23205	-87.22590	-87.22049	-87.21581	-87.21187	-87.20863	-87.20609	-87.20422	-87.20300	-87.20238	-87.20235	-87.20284	-87.20382	-87.20524	-87.20703	-87.20913	-87.21146	-87.21392	-87.21642	-87.21883	-87.22103	-87.22287	-87.22416	-87.22470	-87.22427	-87.22260	-87.21938	-87.21427	-87.20687	-87.19670	-87.18326	-87.16591	-87.14395	-87.11715	-87.09556	-87.07904	-87.06692	-87.05860	-87.05356	-87.05133	-87.05150	-87.05372	-87.05768	-87.06310	-87.06976	-87.07745	-87.08597	-87.09518	-87.10494	-87.11511	-87.12561	-87.13633	-87.14719	-87.15813	-87.16907	-87.17996	-87.19076	-87.20142	-87.21191	-87.22218	-87.23221	-87.24198	-87.25144	-87.26059	-87.26940	-87.27785	-87.28591	-87.29357	-87.30081	-87.30760	-87.31391	-87.31974	-87.32506	-87.32983	-87.33404	-87.33765	-87.34064	-87.34297	-87.34461	-87.34554	-87.34572	-87.34511	-87.34370	-87.34147	-87.33839	-87.33447	-87.32975	-87.32428	-87.31818	-87.31176	-87.30553	-87.30041	-87.29746	
   489.000	-87.88279	-87.87288	-87.85251	-87.83340	-87.81542	-87.79854	-87.78275	-87.76806	-87.75444	-87.74183	-87.73017	-87.71938	-87.70940	-87.70015	-87.69156	-87.68356	-87.67610	-87.66912	-87.66255	-87.65634	-87.65046	-87.64484	-87.63945	-87.63425	-87.62920	-87.62426	-87.61941	-87.61462	-87.60984	-87.60507	-87.60026	-87.59541	-87.59047	-87.58543	-87.58028	-87.57497	-87.56951	-87.56385	-87.55799	-87.55191	-87.54558	-87.53899	-87.53211	-87.52494	-87.51745	-87.50964	-87.50148	-87.49298	-87.48411	-87.47489	-87.46530	-87.45536	-87.44507	-87.43446	-87.42355	-87.41238	-87.40101	-87.38949	-87.37792	-87.36639	-87.35500	-87.34330	-87.33144	-87.31960	-87.30797	-87.29667	-87.28582	-87.27552	-87.26582	-87.25679	-87.24844	-87.24082	-87.23393	-87.22779	-87.22238	-87.21772	-87.21377	-87.21055	-87.20801	-87.20615	-87.20492	-87.20431	-87.20428	-87.20477	-87.20576	-87.20718	-87.20897	-87.21107	-87.21339	-87.21585	-87.21835	-87.22076	-87.22296	-87.22478	-87.22607	-87.22660	-87.22616	-87.22447	-87.22124	-87.21611	-87.20868	-87.19850	-87.18502	-87.16764	-87.14564	-87.11878	-87.09716	-87.08060	-87.06845	-87.06010	-87.05504	-87.05278	-87.05294	-87.05514	-87.05909	-87.06451	-87.07116	-87.07883	-87.08735	-87.09656	-87.10631	-87.11648	-87.12698	-87.13769	-87.14855	-87.15949	-87.17043	-87.18132	-87.19212	-87.20278	-87.21326	-87.22354	-87.23357	-87.24333	-87.25280	-87.26195	-87.27076	-87.27921	-87.28727	-87.29493	-87.30217	-87.30896	-87.31528	-87.32111	-87.32643	-87.33120	-87.33541	-87.33902	-87.34201	-87.34435	-87.34599	-87.34692	-87.34710	-87.34650	-87.34509	-87.34286	-87.33978	-87.33587	-87.33115	-87.32568	-87.31959	-87.31316	-87.30694	-87.30182	-87.29888	
   490.000	-87.88407	-87.87415	-87.85379	-87.83467	-87.81670	-87.79982	-87.78404	-87.76935	-87.75573	-87.74312	-87.73146	-87.72068	-87.71070	-87.70145	-87.69286	-87.68487	-87.67741	-87.67043	-87.66386	-87.65766	-87.65178	-87.64617	-87.64078	-87.63558	-87.63054	-87.62561	-87.62076	-87.61597	-87.61120	-87.60643	-87.60163	-87.59677	-87.59184	-87.58681	-87.58166	-87.57636	-87.57089	-87.56525	-87.55939	-87.55331	-87.54699	-87.54040	-87.53353	-87.52637	-87.51889	-87.51108	-87.50293	-87.49444	-87.48558	-87.47637	-87.46679	-87.45686	-87.44658	-87.43598	-87.42509	-87.41394	-87.40259	-87.39109	-87.37954	-87.36804	-87.35668	-87.34500	-87.33317	-87.32135	-87.30974	-87.29846	-87.28762	-87.27733	-87.26765	-87.25863	-87.25029	-87.24268	-87.23580	-87.22966	-87.22427	-87.21960	-87.21567	-87.21245	-87.20992	-87.20805	-87.20684	-87.20623	-87.20619	-87.20669	-87.20768	-87.20910	-87.21089	-87.21299	-87.21531	-87.21777	-87.22026	-87.22267	-87.22486	-87.22669	-87.22796	-87.22849	-87.22804	-87.22634	-87.22309	-87.21794	-87.21049	-87.20028	-87.18677	-87.16935	-87.14731	-87.12041	-87.09874	-87.08214	-87.06996	-87.06159	-87.05650	-87.05423	-87.05437	-87.05656	-87.06050	-87.06590	-87.07254	-87.08021	-87.08872	-87.09792	-87.10767	-87.11784	-87.12833	-87.13905	-87.14991	-87.16084	-87.17177	-87.18267	-87.19347	-87.20413	-87.21461	-87.22488	-87.23492	-87.24468	-87.25415	-87.26330	-87.27211	-87.28056	-87.28863	-87.29629	-87.30352	-87.31031	-87.31664	-87.32247	-87.32779	-87.33256	-87.33677	-87.34039	-87.34338	-87.34571	-87.34736	-87.34830	-87.34848	-87.34788	-87.34647	-87.34424	-87.34117	-87.33726	-87.33254	-87.32707	-87.32099	-87.31456	-87.30835	-87.30322	-87.30028	
   491.000	-87.88534	-87.87542	-87.85506	-87.83594	-87.81797	-87.80109	-87.78531	-87.77063	-87.75701	-87.74440	-87.73275	-87.72197	-87.71199	-87.70274	-87.69416	-87.68617	-87.67872	-87.67174	-87.66517	-87.65898	-87.65310	-87.64749	-87.64210	-87.63691	-87.63187	-87.62694	-87.62210	-87.61731	-87.61254	-87.60778	-87.60298	-87.59813	-87.59320	-87.58818	-87.58303	-87.57773	-87.57228	-87.56663	-87.56078	-87.55471	-87.54839	-87.54181	-87.53495	-87.52779	-87.52032	-87.51252	-87.50438	-87.49589	-87.48704	-87.47784	-87.46827	-87.45835	-87.44809	-87.43750	-87.42662	-87.41549	-87.40415	-87.39268	-87.38115	-87.36968	-87.35834	-87.34670	-87.33488	-87.32309	-87.31150	-87.30023	-87.28942	-87.27914	-87.26947	-87.26045	-87.25213	-87.24453	-87.23766	-87.23153	-87.22614	-87.22148	-87.21755	-87.21434	-87.21181	-87.20995	-87.20874	-87.20813	-87.20810	-87.20860	-87.20959	-87.21101	-87.21280	-87.21490	-87.21722	-87.21968	-87.22217	-87.22458	-87.22676	-87.22858	-87.22985	-87.23036	-87.22990	-87.22819	-87.22493	-87.21976	-87.21229	-87.20205	-87.18851	-87.17106	-87.14898	-87.12202	-87.10031	-87.08368	-87.07147	-87.06307	-87.05796	-87.05567	-87.05579	-87.05797	-87.06189	-87.06729	-87.07392	-87.08158	-87.09009	-87.09928	-87.10902	-87.11919	-87.12968	-87.14039	-87.15125	-87.16218	-87.17311	-87.18401	-87.19480	-87.20546	-87.21595	-87.22622	-87.23625	-87.24602	-87.25549	-87.26464	-87.27345	-87.28190	-87.28997	-87.29763	-87.30487	-87.31166	-87.31798	-87.32382	-87.32914	-87.33391	-87.33813	-87.34174	-87.34474	-87.34707	-87.34873	-87.34966	-87.34984	-87.34925	-87.34785	-87.34562	-87.34255	-87.33864	-87.33392	-87.32846	-87.32238	-87.31595	-87.30974	-87.30462	-87.30168	
