1000039.000	-0.00000	-1.14671	 0.03568	 0.48051	 0.22411	 0.15281	 0.43659	-0.02181	-0.07791	 0.00015	 0.22411	
1000040.000	-0.00000	-1.12792	 0.03666	 0.48421	 0.22406	 0.15266	 0.41988	-0.02224	-0.07495	 0.00015	 0.22406	
1000041.000	-0.00000	-1.10986	 0.03764	 0.48787	 0.22400	 0.15249	 0.40384	-0.02268	-0.07218	 0.00015	 0.22400	
1000042.000	-0.00000	-1.09248	 0.03861	 0.49148	 0.22392	 0.15228	 0.38843	-0.02314	-0.06959	 0.00015	 0.22392	
1000043.000	-0.00000	-1.07573	 0.03958	 0.49505	 0.22384	 0.15205	 0.37362	-0.02361	-0.06716	 0.00015	 0.22384	
1000044.000	-0.00000	-1.05960	 0.04054	 0.49858	 0.22375	 0.15180	 0.35939	-0.02410	-0.06488	 0.00015	 0.22375	
1000045.000	-0.00000	-1.04404	 0.04150	 0.50207	 0.22365	 0.15152	 0.34571	-0.02460	-0.06274	 0.00015	 0.22365	
1000046.000	-0.00000	-1.02903	 0.04245	 0.50553	 0.22354	 0.15121	 0.33255	-0.02512	-0.06074	 0.00016	 0.22354	
1000047.000	-0.00000	-1.01454	 0.04339	 0.50895	 0.22343	 0.15089	 0.31990	-0.02566	-0.05886	 0.00016	 0.22343	
1000048.000	-0.00000	-1.00054	 0.04433	 0.51234	 0.22330	 0.15054	 0.30773	-0.02621	-0.05710	 0.00016	 0.22330	
1000049.000	-0.00000	-0.98702	 0.04526	 0.51570	 0.22317	 0.15017	 0.29603	-0.02678	-0.05545	 0.00016	 0.22317	
1000050.000	-0.00000	-0.97395	 0.04619	 0.51904	 0.22304	 0.14978	 0.28477	-0.02737	-0.05390	 0.00016	 0.22304	
1000051.000	-0.00000	-0.96130	 0.04711	 0.52235	 0.22289	 0.14937	 0.27394	-0.02797	-0.05245	 0.00016	 0.22289	
1000052.000	-0.00000	-0.94907	 0.04802	 0.52564	 0.22274	 0.14894	 0.26353	-0.02859	-0.05109	 0.00017	 0.22274	
1000053.000	-0.00000	-0.93724	 0.04893	 0.52891	 0.22258	 0.14850	 0.25350	-0.02922	-0.04981	 0.00017	 0.22258	
1000054.000	-0.00000	-0.92578	 0.04982	 0.53217	 0.22242	 0.14803	 0.24386	-0.02988	-0.04862	 0.00017	 0.22242	
1000055.000	-0.00000	-0.91469	 0.05071	 0.53541	 0.22225	 0.14755	 0.23458	-0.03055	-0.04750	 0.00017	 0.22225	
1000056.000	-0.00000	-0.90395	 0.05159	 0.53864	 0.22208	 0.14705	 0.22565	-0.03123	-0.04645	 0.00017	 0.22208	
1000057.000	-0.00000	-0.89354	 0.05247	 0.54186	 0.22190	 0.14654	 0.21707	-0.03194	-0.04547	 0.00018	 0.22190	
1000058.000	-0.00000	-0.88346	 0.05333	 0.54507	 0.22171	 0.14601	 0.20880	-0.03266	-0.04455	 0.00018	 0.22171	
1000059.000	-0.00000	-0.87368	 0.05419	 0.54828	 0.22152	 0.14547	 0.20085	-0.03339	-0.04369	 0.00018	 0.22152	
1000060.000	-0.00000	-0.86421	 0.05504	 0.55149	 0.22132	 0.14490	 0.19320	-0.03414	-0.04289	 0.00018	 0.22132	
1000061.000	-0.00000	-0.85502	 0.05588	 0.55469	 0.22112	 0.14433	 0.18584	-0.03491	-0.04214	 0.00019	 0.22112	
1000062.000	-0.00000	-0.84612	 0.05672	 0.55790	 0.22092	 0.14374	 0.17876	-0.03569	-0.04145	 0.00019	 0.22092	
1000063.000	-0.00000	-0.83748	 0.05754	 0.56110	 0.22071	 0.14314	 0.17195	-0.03649	-0.04080	 0.00019	 0.22071	
1000064.000	-0.00000	-0.82910	 0.05835	 0.56432	 0.22049	 0.14252	 0.16540	-0.03730	-0.04019	 0.00020	 0.22049	
1000065.000	-0.00000	-0.82097	 0.05916	 0.56753	 0.22027	 0.14189	 0.15909	-0.03813	-0.03963	 0.00020	 0.22027	
1000066.000	-0.00000	-0.81308	 0.05996	 0.57076	 0.22005	 0.14124	 0.15303	-0.03897	-0.03911	 0.00020	 0.22005	
1000067.000	-0.00000	-0.80542	 0.06075	 0.57400	 0.21982	 0.14058	 0.14719	-0.03983	-0.03863	 0.00021	 0.21982	
1000068.000	-0.00000	-0.79799	 0.06152	 0.57724	 0.21959	 0.13991	 0.14158	-0.04070	-0.03818	 0.00021	 0.21959	
1000069.000	-0.00000	-0.79078	 0.06229	 0.58050	 0.21935	 0.13922	 0.13618	-0.04158	-0.03777	 0.00021	 0.21935	
1000070.000	-0.00000	-0.78378	 0.06305	 0.58377	 0.21911	 0.13853	 0.13099	-0.04248	-0.03739	 0.00022	 0.21911	
1000071.000	-0.00000	-0.77698	 0.06381	 0.58705	 0.21887	 0.13782	 0.12599	-0.04339	-0.03704	 0.00022	 0.21887	
1000072.000	-0.00000	-0.77037	 0.06455	 0.59035	 0.21862	 0.13710	 0.12119	-0.04431	-0.03673	 0.00023	 0.21862	
1000073.000	-0.00000	-0.76396	 0.06528	 0.59367	 0.21837	 0.13636	 0.11657	-0.04524	-0.03644	 0.00023	 0.21837	
1000074.000	-0.00000	-0.75773	 0.06600	 0.59700	 0.21811	 0.13562	 0.11212	-0.04619	-0.03618	 0.00023	 0.21811	
1000075.000	-0.00000	-0.75167	 0.06671	 0.60035	 0.21785	 0.13486	 0.10785	-0.04715	-0.03594	 0.00024	 0.21785	
1000076.000	-0.00000	-0.74579	 0.06742	 0.60373	 0.21759	 0.13409	 0.10374	-0.04812	-0.03573	 0.00024	 0.21759	
1000077.000	-0.00000	-0.74007	 0.06811	 0.60712	 0.21732	 0.13331	 0.09978	-0.04910	-0.03554	 0.00025	 0.21732	
1000078.000	-0.00000	-0.73451	 0.06880	 0.61053	 0.21705	 0.13252	 0.09598	-0.05009	-0.03538	 0.00025	 0.21705	
1000079.000	-0.00000	-0.72910	 0.06947	 0.61396	 0.21678	 0.13171	 0.09233	-0.05109	-0.03523	 0.00026	 0.21678	
1000080.000	-0.00000	-0.72384	 0.07013	 0.61742	 0.21650	 0.13090	 0.08881	-0.05210	-0.03511	 0.00027	 0.21650	
1000081.000	-0.00000	-0.71872	 0.07079	 0.62090	 0.21622	 0.13008	 0.08543	-0.05312	-0.03501	 0.00027	 0.21622	
1000082.000	-0.00000	-0.71374	 0.07143	 0.62441	 0.21594	 0.12924	 0.08218	-0.05415	-0.03492	 0.00028	 0.21594	
1000083.000	-0.00000	-0.70890	 0.07207	 0.62793	 0.21565	 0.12839	 0.07905	-0.05518	-0.03485	 0.00028	 0.21565	
1000084.000	-0.00000	-0.70418	 0.07269	 0.63149	 0.21536	 0.12754	 0.07604	-0.05623	-0.03480	 0.00029	 0.21536	
1000085.000	-0.00000	-0.69958	 0.07330	 0.63507	 0.21507	 0.12667	 0.07315	-0.05728	-0.03476	 0.00030	 0.21507	
1000086.000	-0.00000	-0.69510	 0.07391	 0.63867	 0.21477	 0.12579	 0.07037	-0.05835	-0.03474	 0.00030	 0.21477	
1000087.000	-0.00000	-0.69073	 0.07450	 0.64230	 0.21447	 0.12491	 0.06770	-0.05941	-0.03474	 0.00031	 0.21447	
1000088.000	-0.00000	-0.68647	 0.07509	 0.64596	 0.21417	 0.12401	 0.06513	-0.06049	-0.03475	 0.00032	 0.21417	
1000089.000	-0.00000	-0.68232	 0.07566	 0.64965	 0.21386	 0.12310	 0.06266	-0.06158	-0.03477	 0.00032	 0.21386	
1000090.000	-0.00000	-0.67826	 0.07622	 0.65337	 0.21355	 0.12218	 0.06028	-0.06267	-0.03480	 0.00033	 0.21355	
1000091.000	-0.00000	-0.67430	 0.07678	 0.65711	 0.21324	 0.12126	 0.05800	-0.06376	-0.03485	 0.00034	 0.21324	
1000092.000	-0.00000	-0.67044	 0.07732	 0.66088	 0.21292	 0.12032	 0.05580	-0.06486	-0.03491	 0.00035	 0.21292	
1000093.000	-0.00000	-0.66665	 0.07785	 0.66468	 0.21260	 0.11938	 0.05369	-0.06597	-0.03498	 0.00036	 0.21260	
1000094.000	-0.00000	-0.66295	 0.07837	 0.66852	 0.21228	 0.11842	 0.05166	-0.06709	-0.03506	 0.00037	 0.21228	
1000095.000	-0.00000	-0.65933	 0.07889	 0.67238	 0.21195	 0.11746	 0.04971	-0.06820	-0.03515	 0.00038	 0.21195	
1000096.000	-0.00000	-0.65579	 0.07939	 0.67627	 0.21163	 0.11648	 0.04783	-0.06933	-0.03525	 0.00039	 0.21163	
1000097.000	-0.00000	-0.65231	 0.07988	 0.68019	 0.21130	 0.11550	 0.04602	-0.07046	-0.03536	 0.00040	 0.21130	
1000098.000	-0.00000	-0.64890	 0.08036	 0.68415	 0.21096	 0.11451	 0.04429	-0.07159	-0.03548	 0.00041	 0.21096	
1000099.000	-0.00000	-0.64556	 0.08083	 0.68813	 0.21062	 0.11351	 0.04262	-0.07272	-0.03561	 0.00042	 0.21062	
1000100.000	-0.00000	-0.64227	 0.08129	 0.69215	 0.21028	 0.11250	 0.04101	-0.07386	-0.03574	 0.00043	 0.21028	
1000101.000	-0.00000	-0.63904	 0.08174	 0.69620	 0.20994	 0.11148	 0.03947	-0.07501	-0.03589	 0.00044	 0.20994	
1000102.000	-0.00000	-0.63586	 0.08218	 0.70028	 0.20959	 0.11045	 0.03799	-0.07615	-0.03604	 0.00045	 0.20959	
1000103.000	-0.00000	-0.63272	 0.08261	 0.70440	 0.20924	 0.10942	 0.03656	-0.07730	-0.03620	 0.00047	 0.20924	
1000104.000	-0.00000	-0.62964	 0.08303	 0.70855	 0.20889	 0.10837	 0.03519	-0.07846	-0.03636	 0.00048	 0.20889	
1000105.000	-0.00000	-0.62659	 0.08343	 0.71273	 0.20854	 0.10732	 0.03387	-0.07961	-0.03653	 0.00049	 0.20854	
1000106.000	-0.00000	-0.62358	 0.08383	 0.71695	 0.20818	 0.10626	 0.03260	-0.08077	-0.03671	 0.00051	 0.20818	
1000107.000	-0.00000	-0.62060	 0.08422	 0.72120	 0.20782	 0.10519	 0.03138	-0.08193	-0.03690	 0.00052	 0.20782	
1000108.000	-0.00000	-0.61765	 0.08459	 0.72548	 0.20745	 0.10411	 0.03021	-0.08309	-0.03709	 0.00054	 0.20745	
1000109.000	-0.00000	-0.61472	 0.08495	 0.72980	 0.20708	 0.10303	 0.02908	-0.08425	-0.03728	 0.00055	 0.20708	
1000110.000	-0.00000	-0.61182	 0.08531	 0.73416	 0.20671	 0.10193	 0.02799	-0.08542	-0.03748	 0.00057	 0.20671	
1000111.000	-0.00000	-0.60894	 0.08565	 0.73855	 0.20634	 0.10083	 0.02695	-0.08659	-0.03769	 0.00059	 0.20634	
1000112.000	-0.00000	-0.60607	 0.08598	 0.74298	 0.20596	 0.09972	 0.02595	-0.08775	-0.03790	 0.00061	 0.20596	
1000113.000	-0.00000	-0.60322	 0.08630	 0.74744	 0.20558	 0.09861	 0.02498	-0.08892	-0.03812	 0.00062	 0.20558	
1000114.000	-0.00000	-0.60037	 0.08661	 0.75194	 0.20519	 0.09748	 0.02405	-0.09009	-0.03834	 0.00064	 0.20519	
1000115.000	-0.00000	-0.59752	 0.08690	 0.75647	 0.20480	 0.09635	 0.02316	-0.09126	-0.03856	 0.00066	 0.20480	
1000116.000	-0.00000	-0.59467	 0.08719	 0.76104	 0.20441	 0.09521	 0.02230	-0.09244	-0.03879	 0.00068	 0.20441	
1000117.000	-0.00000	-0.59182	 0.08746	 0.76565	 0.20402	 0.09406	 0.02147	-0.09361	-0.03902	 0.00071	 0.20402	
1000118.000	-0.00000	-0.58896	 0.08772	 0.77030	 0.20362	 0.09291	 0.02067	-0.09478	-0.03926	 0.00073	 0.20362	
1000119.000	-0.00000	-0.58609	 0.08797	 0.77499	 0.20322	 0.09175	 0.01989	-0.09595	-0.03950	 0.00075	 0.20322	
1000120.000	-0.00000	-0.58320	 0.08821	 0.77971	 0.20281	 0.09058	 0.01909	-0.09712	-0.03974	 0.00078	 0.20281	
1000121.000	-0.00000	-0.58028	 0.08844	 0.78447	 0.20240	 0.08941	 0.01827	-0.09830	-0.03999	 0.00081	 0.20240	
1000122.000	-0.00000	-0.57734	 0.08865	 0.78926	 0.20199	 0.08822	 0.01746	-0.09947	-0.04024	 0.00083	 0.20199	
1000123.000	-0.00000	-0.57436	 0.08886	 0.79410	 0.20157	 0.08704	 0.01668	-0.10064	-0.04049	 0.00086	 0.20157	
1000124.000	-0.00000	-0.57134	 0.08905	 0.79897	 0.20115	 0.08584	 0.01593	-0.10180	-0.04074	 0.00089	 0.20115	
1000125.000	-0.00000	-0.56828	 0.08922	 0.80388	 0.20073	 0.08464	 0.01521	-0.10297	-0.04100	 0.00092	 0.20073	
1000126.000	-0.00000	-0.56516	 0.08939	 0.80882	 0.20030	 0.08343	 0.01453	-0.10414	-0.04126	 0.00096	 0.20030	
1000127.000	-0.00000	-0.56199	 0.08954	 0.81381	 0.19987	 0.08222	 0.01388	-0.10530	-0.04152	 0.00099	 0.19987	
1000128.000	-0.00000	-0.55875	 0.08968	 0.81883	 0.19943	 0.08100	 0.01325	-0.10647	-0.04178	 0.00103	 0.19943	
1000129.000	-0.00000	-0.55543	 0.08981	 0.82390	 0.19899	 0.07978	 0.01266	-0.10763	-0.04205	 0.00107	 0.19899	
1000130.000	-0.00000	-0.55203	 0.08992	 0.82900	 0.19854	 0.07855	 0.01209	-0.10880	-0.04232	 0.00111	 0.19854	
1000131.000	-0.00000	-0.54854	 0.09002	 0.83415	 0.19809	 0.07731	 0.01155	-0.10996	-0.04259	 0.00115	 0.19809	
1000132.000	-0.00000	-0.54493	 0.09010	 0.83934	 0.19764	 0.07606	 0.01104	-0.11112	-0.04286	 0.00119	 0.19764	
1000133.000	-0.00000	-0.54121	 0.09017	 0.84457	 0.19718	 0.07482	 0.01055	-0.11228	-0.04313	 0.00124	 0.19718	
1000134.000	-0.00000	-0.53736	 0.09023	 0.84984	 0.19672	 0.07356	 0.01008	-0.11344	-0.04341	 0.00129	 0.19672	
1000135.000	-0.00000	-0.53335	 0.09027	 0.85515	 0.19625	 0.07230	 0.00963	-0.11460	-0.04369	 0.00134	 0.19625	
1000136.000	-0.00000	-0.52918	 0.09029	 0.86051	 0.19577	 0.07103	 0.00920	-0.11576	-0.04397	 0.00139	 0.19577	
1000137.000	-0.00000	-0.52482	 0.09030	 0.86591	 0.19529	 0.06976	 0.00880	-0.11691	-0.04425	 0.00145	 0.19529	
1000138.000	-0.00000	-0.52024	 0.09029	 0.87136	 0.19480	 0.06848	 0.00841	-0.11807	-0.04453	 0.00151	 0.19480	
1000139.000	-0.00000	-0.51543	 0.09027	 0.87686	 0.19431	 0.06720	 0.00804	-0.11923	-0.04481	 0.00157	 0.19431	
1000140.000	-0.00000	-0.51035	 0.09023	 0.88240	 0.19381	 0.06590	 0.00769	-0.12039	-0.04509	 0.00164	 0.19381	
