1000016.001	33.43725	 8.51191	 8.51957	140.72037	140.71602	 0.00040	 0.02092	 1.66283	 0.05551	 0.99939	 0.00000	 0.00073	 0.03359	 0.04364	 0.08634	 1.00000	 0.44701	 0.23442	 0.77916	 0.11404	 0.36963	 0.64484	 0.29051	 0.47707	 0.99985	 0.29770	 0.86439	 0.26528	 0.94152	 0.87715	 0.99856	 0.61590	 0.58814	 0.48226	 0.71197	 0.34384	 0.05087	 0.99995	 0.24164	 0.36208	 0.02226	
1000017.001	33.95928	 8.51197	 8.51943	140.72021	140.71598	 0.00045	 0.01834	 1.66330	 0.03649	 0.99942	 0.00000	 0.00037	 0.02496	 0.03488	 0.07045	 1.00000	 0.44478	 0.23403	 0.78240	 0.09194	 0.35470	 0.64821	 0.25774	 0.46627	 0.99986	 0.26286	 0.86356	 0.23157	 0.93592	 0.86553	 0.99865	 0.58599	 0.55702	 0.51639	 0.72651	 0.34460	 0.05574	 0.99997	 0.18478	 0.29214	 0.02240	
1000018.001	34.54710	 8.51203	 8.51921	140.72007	140.71594	 0.00050	 0.01608	 1.66391	 0.02264	 0.99945	 0.00000	 0.00019	 0.01852	 0.02782	 0.05742	 1.00000	 0.44256	 0.23364	 0.78691	 0.07411	 0.34035	 0.65373	 0.22842	 0.45560	 0.99988	 0.23190	 0.86273	 0.20205	 0.93018	 0.85407	 0.99866	 0.55734	 0.52745	 0.54875	 0.74127	 0.34536	 0.06070	 0.99998	 0.13676	 0.22963	 0.02253	
1000019.001	35.15555	 8.51208	 8.51894	140.71993	140.71589	 0.00054	 0.01409	 1.66464	 0.01297	 0.99948	 0.00000	 0.00009	 0.01371	 0.02214	 0.04674	 1.00000	 0.44035	 0.23325	 0.79229	 0.05973	 0.32656	 0.66072	 0.20220	 0.44507	 0.99989	 0.20440	 0.86190	 0.17620	 0.92429	 0.84275	 0.99862	 0.52990	 0.49934	 0.57936	 0.75626	 0.34611	 0.06575	 0.99999	 0.09518	 0.17183	 0.02267	
1000020.001	35.75815	 8.51213	 8.51864	140.71980	140.71584	 0.00057	 0.01234	 1.66548	 0.00686	 0.99951	 0.00000	 0.00005	 0.01013	 0.01757	 0.03800	 1.00000	 0.43815	 0.23286	 0.79815	 0.04814	 0.31331	 0.66858	 0.17878	 0.43468	 0.99991	 0.18000	 0.86107	 0.15358	 0.91825	 0.83159	 0.99857	 0.50363	 0.47265	 0.60823	 0.77142	 0.34687	 0.07089	 0.99999	 0.05840	 0.11626	 0.02280	
1000021.001	36.33978	 8.51217	 8.51831	140.71967	140.71579	 0.00060	 0.01079	 1.66640	 0.00384	 0.99954	 0.00000	 0.00002	 0.00748	 0.01391	 0.03085	 1.00000	 0.43597	 0.23247	 0.80417	 0.03879	 0.30057	 0.67679	 0.15790	 0.42442	 0.99992	 0.15839	 0.86024	 0.13381	 0.91208	 0.82058	 0.99849	 0.47851	 0.44730	 0.63540	 0.78665	 0.34763	 0.07613	 0.99999	 0.02811	 0.06476	 0.02293	
1000022.001	36.89057	 8.51220	 8.51798	140.71955	140.71574	 0.00063	 0.00944	 1.66739	 0.00311	 0.99957	 0.00000	 0.00001	 0.00551	 0.01099	 0.02502	 1.00000	 0.43379	 0.23208	 0.81009	 0.03125	 0.28834	 0.68500	 0.13932	 0.41432	 0.99993	 0.13927	 0.85940	 0.11654	 0.90580	 0.80971	 0.99839	 0.45451	 0.42325	 0.66090	 0.80180	 0.34839	 0.08146	 1.00000	 0.01044	 0.02931	 0.02305	
1000023.001	37.40171	 8.51223	 8.51765	140.71943	140.71570	 0.00066	 0.00834	 1.66844	 0.00356	 0.99959	 0.00000	 0.00001	 0.00405	 0.00866	 0.02027	 1.00000	 0.43163	 0.23170	 0.81575	 0.02518	 0.27659	 0.69295	 0.12281	 0.40438	 0.99994	 0.12237	 0.85856	 0.10147	 0.89941	 0.79898	 0.99827	 0.43159	 0.40043	 0.68478	 0.81675	 0.34915	 0.08688	 1.00000	 0.00383	 0.01316	 0.02317	
1000024.001	37.86676	 8.51225	 8.51732	140.71932	140.71566	 0.00068	 0.00745	 1.66954	 0.00447	 0.99961	 0.00000	 0.00000	 0.00297	 0.00681	 0.01641	 1.00000	 0.42948	 0.23131	 0.82104	 0.02028	 0.26530	 0.70043	 0.10816	 0.39461	 0.99995	 0.10746	 0.85772	 0.08832	 0.89294	 0.78840	 0.99814	 0.40974	 0.37881	 0.70710	 0.83133	 0.34991	 0.09237	 1.00000	 0.00162	 0.00660	 0.02329	
1000025.001	38.28339	 8.51227	 8.51702	140.71922	140.71562	 0.00070	 0.00673	 1.67069	 0.00554	 0.99962	 0.00000	 0.00000	 0.00218	 0.00535	 0.01327	 1.00000	 0.42734	 0.23093	 0.82587	 0.01634	 0.25447	 0.70733	 0.09518	 0.38501	 0.99995	 0.09432	 0.85688	 0.07685	 0.88640	 0.77796	 0.99799	 0.38891	 0.35831	 0.72793	 0.84541	 0.35067	 0.09793	 1.00000	 0.00078	 0.00368	 0.02340	
1000026.001	38.65250	 8.51228	 8.51673	140.71911	140.71558	 0.00071	 0.00613	 1.67187	 0.00670	 0.99964	 0.00000	 0.00000	 0.00160	 0.00419	 0.01072	 1.00000	 0.42521	 0.23054	 0.83021	 0.01316	 0.24408	 0.71358	 0.08371	 0.37559	 0.99996	 0.08275	 0.85604	 0.06686	 0.87982	 0.76766	 0.99784	 0.36908	 0.33890	 0.74735	 0.85888	 0.35143	 0.10355	 1.00000	 0.00041	 0.00221	 0.02351	
1000027.001	38.97677	 8.51229	 8.51647	140.71901	140.71555	 0.00073	 0.00564	 1.67307	 0.00790	 0.99965	 0.00000	 0.00000	 0.00117	 0.00328	 0.00865	 1.00000	 0.42308	 0.23016	 0.83406	 0.01060	 0.23410	 0.71916	 0.07357	 0.36636	 0.99996	 0.07258	 0.85520	 0.05816	 0.87321	 0.75749	 0.99768	 0.35020	 0.32052	 0.76544	 0.87163	 0.35218	 0.10921	 1.00000	 0.00023	 0.00141	 0.02361	
1000028.001	39.25961	 8.51229	 8.51622	140.71892	140.71552	 0.00074	 0.00522	 1.67430	 0.00912	 0.99966	 0.00000	 0.00000	 0.00085	 0.00257	 0.00698	 1.00000	 0.42097	 0.22978	 0.83743	 0.00854	 0.22452	 0.72409	 0.06464	 0.35732	 0.99996	 0.06363	 0.85437	 0.05059	 0.86658	 0.74746	 0.99751	 0.33225	 0.30312	 0.78227	 0.88361	 0.35294	 0.11491	 1.00000	 0.00014	 0.00093	 0.02371	
1000029.001	39.50464	 8.51229	 8.51600	140.71882	140.71549	 0.00075	 0.00486	 1.67555	 0.01036	 0.99967	 0.00000	 0.00000	 0.00062	 0.00200	 0.00563	 1.00000	 0.41887	 0.22939	 0.84037	 0.00687	 0.21534	 0.72840	 0.05676	 0.34847	 0.99996	 0.05577	 0.85353	 0.04399	 0.85994	 0.73756	 0.99733	 0.31518	 0.28665	 0.79791	 0.89477	 0.35370	 0.12064	 1.00000	 0.00009	 0.00064	 0.02381	
1000030.001	39.71540	 8.51228	 8.51579	140.71873	140.71547	 0.00077	 0.00454	 1.67682	 0.01161	 0.99968	 0.00000	 0.00000	 0.00046	 0.00156	 0.00454	 1.00000	 0.41679	 0.22901	 0.84291	 0.00554	 0.20652	 0.73214	 0.04982	 0.33981	 0.99997	 0.04887	 0.85269	 0.03825	 0.85330	 0.72779	 0.99714	 0.29897	 0.27106	 0.81246	 0.90510	 0.35446	 0.12638	 1.00000	 0.00006	 0.00045	 0.02391	
1000031.001	39.89519	 8.51227	 8.51560	140.71864	140.71545	 0.00077	 0.00426	 1.67810	 0.01287	 0.99968	 0.00000	 0.00000	 0.00033	 0.00122	 0.00366	 1.00000	 0.41471	 0.22863	 0.84509	 0.00446	 0.19807	 0.73537	 0.04372	 0.33135	 0.99997	 0.04282	 0.85185	 0.03326	 0.84667	 0.71815	 0.99694	 0.28356	 0.25631	 0.82597	 0.91459	 0.35522	 0.13213	 1.00000	 0.00004	 0.00032	 0.02400	
1000032.001	40.04703	 8.51226	 8.51542	140.71855	140.71543	 0.00078	 0.00402	 1.67940	 0.01413	 0.99969	 0.00000	 0.00000	 0.00024	 0.00095	 0.00295	 1.00000	 0.41264	 0.22825	 0.84695	 0.00359	 0.18995	 0.73812	 0.03836	 0.32308	 0.99997	 0.03751	 0.85101	 0.02892	 0.84006	 0.70864	 0.99674	 0.26894	 0.24236	 0.83852	 0.92328	 0.35598	 0.13789	 1.00000	 0.00002	 0.00023	 0.02409	
1000033.001	40.17365	 8.51225	 8.51525	140.71847	140.71542	 0.00079	 0.00380	 1.68070	 0.01540	 0.99969	 0.00000	 0.00000	 0.00018	 0.00074	 0.00237	 1.00000	 0.41058	 0.22787	 0.84852	 0.00289	 0.18217	 0.74046	 0.03364	 0.31500	 0.99997	 0.03285	 0.85017	 0.02514	 0.83348	 0.69925	 0.99653	 0.25505	 0.22916	 0.85016	 0.93119	 0.35673	 0.14364	 1.00000	 0.00002	 0.00017	 0.02418	
1000034.001	40.27748	 8.51223	 8.51510	140.71839	140.71540	 0.00080	 0.00361	 1.68200	 0.01668	 0.99969	 0.00000	 0.00000	 0.00013	 0.00057	 0.00191	 1.00000	 0.40853	 0.22749	 0.84984	 0.00233	 0.17471	 0.74243	 0.02950	 0.30711	 0.99997	 0.02877	 0.84934	 0.02186	 0.82692	 0.68999	 0.99631	 0.24187	 0.21668	 0.86098	 0.93836	 0.35749	 0.14938	 1.00000	 0.00001	 0.00013	 0.02427	
1000035.001	40.36072	 8.51221	 8.51495	140.71831	140.71539	 0.00080	 0.00343	 1.68332	 0.01796	 0.99970	 0.00000	 0.00000	 0.00009	 0.00045	 0.00154	 1.00000	 0.40650	 0.22711	 0.85093	 0.00187	 0.16755	 0.74406	 0.02587	 0.29941	 0.99997	 0.02519	 0.84850	 0.01900	 0.82040	 0.68085	 0.99609	 0.22936	 0.20487	 0.87101	 0.94483	 0.35824	 0.15511	 1.00000	 0.00001	 0.00009	 0.02435	
1000036.001	40.42529	 8.51219	 8.51481	140.71823	140.71537	 0.00081	 0.00328	 1.68464	 0.01924	 0.99970	 0.00000	 0.00000	 0.00007	 0.00035	 0.00124	 1.00000	 0.40447	 0.22673	 0.85181	 0.00151	 0.16068	 0.74539	 0.02268	 0.29190	 0.99997	 0.02206	 0.84766	 0.01652	 0.81391	 0.67183	 0.99585	 0.21749	 0.19371	 0.88032	 0.95066	 0.35900	 0.16081	 1.00000	 0.00001	 0.00007	 0.02443	
1000037.001	40.47292	 8.51217	 8.51468	140.71816	140.71536	 0.00081	 0.00313	 1.68596	 0.02053	 0.99970	 0.00000	 0.00000	 0.00005	 0.00027	 0.00100	 1.00000	 0.40245	 0.22635	 0.85252	 0.00122	 0.15410	 0.74645	 0.01988	 0.28457	 0.99997	 0.01932	 0.84683	 0.01436	 0.80747	 0.66293	 0.99561	 0.20624	 0.18315	 0.88896	 0.95590	 0.35975	 0.16649	 1.00000	 0.00000	 0.00005	 0.02451	
1000038.001	40.50514	 8.51215	 8.51456	140.71809	140.71535	 0.00081	 0.00300	 1.68728	 0.02183	 0.99970	 0.00000	 0.00000	 0.00004	 0.00021	 0.00080	 1.00000	 0.40044	 0.22598	 0.85307	 0.00098	 0.14778	 0.74727	 0.01743	 0.27742	 0.99997	 0.01691	 0.84599	 0.01248	 0.80106	 0.65415	 0.99536	 0.19556	 0.17317	 0.89697	 0.96059	 0.36050	 0.17214	 1.00000	 0.00000	 0.00004	 0.02459	
1000039.001	40.52330	 8.51212	 8.51444	140.71801	140.71534	 0.00082	 0.00288	 1.68860	 0.02312	 0.99970	 0.00000	 0.00000	 0.00003	 0.00016	 0.00064	 1.00000	 0.39845	 0.22560	 0.85347	 0.00079	 0.14173	 0.74787	 0.01528	 0.27045	 0.99997	 0.01481	 0.84516	 0.01085	 0.79471	 0.64549	 0.99511	 0.18543	 0.16373	 0.90440	 0.96479	 0.36125	 0.17776	 1.00000	 0.00000	 0.00003	 0.02467	
1000040.001	40.52862	 8.51210	 8.51432	140.71794	140.71533	 0.00082	 0.00277	 1.68992	 0.02442	 0.99970	 0.00000	 0.00000	 0.00002	 0.00013	 0.00052	 1.00000	 0.39646	 0.22523	 0.85373	 0.00063	 0.13592	 0.74827	 0.01339	 0.26365	 0.99997	 0.01296	 0.84433	 0.00943	 0.78840	 0.63694	 0.99485	 0.17583	 0.15480	 0.91129	 0.96853	 0.36201	 0.18335	 1.00000	 0.00000	 0.00002	 0.02474	
1000041.001	40.52217	 8.51207	 8.51422	140.71788	140.71532	 0.00082	 0.00267	 1.69124	 0.02573	 0.99970	 0.00000	 0.00000	 0.00001	 0.00010	 0.00042	 1.00000	 0.39448	 0.22485	 0.85388	 0.00051	 0.13035	 0.74850	 0.01174	 0.25703	 0.99997	 0.01135	 0.84350	 0.00820	 0.78214	 0.62850	 0.99458	 0.16673	 0.14636	 0.91768	 0.97187	 0.36276	 0.18889	 1.00000	 0.00000	 0.00002	 0.02481	
1000042.001	40.50490	 8.51204	 8.51411	140.71781	140.71532	 0.00082	 0.00257	 1.69256	 0.02704	 0.99970	 0.00000	 0.00000	 0.00001	 0.00008	 0.00034	 1.00000	 0.39251	 0.22448	 0.85392	 0.00041	 0.12500	 0.74855	 0.01029	 0.25057	 0.99997	 0.00994	 0.84267	 0.00712	 0.77594	 0.62018	 0.99430	 0.15809	 0.13838	 0.92361	 0.97484	 0.36350	 0.19440	 1.00000	 0.00000	 0.00002	 0.02488	
1000043.001	40.47767	 8.51201	 8.51401	140.71775	140.71531	 0.00082	 0.00249	 1.69387	 0.02835	 0.99970	 0.00000	 0.00000	 0.00001	 0.00006	 0.00027	 1.00000	 0.39056	 0.22410	 0.85386	 0.00033	 0.11988	 0.74846	 0.00902	 0.24427	 0.99997	 0.00870	 0.84183	 0.00619	 0.76979	 0.61196	 0.99402	 0.14991	 0.13084	 0.92910	 0.97748	 0.36425	 0.19986	 1.00000	 0.00000	 0.00001	 0.02495	
1000044.001	40.44124	 8.51198	 8.51391	140.71768	140.71530	 0.00082	 0.00241	 1.69518	 0.02967	 0.99970	 0.00000	 0.00000	 0.00001	 0.00005	 0.00022	 1.00000	 0.38861	 0.22373	 0.85371	 0.00027	 0.11497	 0.74824	 0.00791	 0.23814	 0.99997	 0.00762	 0.84101	 0.00538	 0.76369	 0.60386	 0.99374	 0.14215	 0.12371	 0.93420	 0.97983	 0.36500	 0.20527	 1.00000	 0.00000	 0.00001	 0.02501	
1000045.001	40.39630	 8.51195	 8.51382	140.71762	140.71529	 0.00082	 0.00233	 1.69649	 0.03099	 0.99970	 0.00000	 0.00000	 0.00000	 0.00004	 0.00018	 1.00000	 0.38667	 0.22336	 0.85347	 0.00022	 0.11025	 0.74788	 0.00693	 0.23216	 0.99997	 0.00667	 0.84018	 0.00468	 0.75765	 0.59586	 0.99345	 0.13479	 0.11697	 0.93892	 0.98192	 0.36575	 0.21065	 1.00000	 0.00000	 0.00001	 0.02508	
1000046.001	40.34345	 8.51192	 8.51373	140.71756	140.71529	 0.00082	 0.00226	 1.69779	 0.03232	 0.99970	 0.00000	 0.00000	 0.00000	 0.00003	 0.00014	 1.00000	 0.38474	 0.22298	 0.85316	 0.00017	 0.10574	 0.74741	 0.00608	 0.22634	 0.99997	 0.00584	 0.83935	 0.00407	 0.75166	 0.58797	 0.99315	 0.12782	 0.11059	 0.94330	 0.98377	 0.36649	 0.21597	 1.00000	 0.00000	 0.00001	 0.02514	
1000047.001	40.28324	 8.51189	 8.51364	140.71750	140.71528	 0.00082	 0.00220	 1.69909	 0.03365	 0.99969	 0.00000	 0.00000	 0.00000	 0.00002	 0.00011	 1.00000	 0.38282	 0.22261	 0.85277	 0.00014	 0.10140	 0.74683	 0.00533	 0.22067	 0.99997	 0.00512	 0.83852	 0.00354	 0.74573	 0.58018	 0.99285	 0.12121	 0.10457	 0.94736	 0.98541	 0.36724	 0.22124	 1.00000	 0.00000	 0.00000	 0.02520	
1000048.001	40.21616	 8.51185	 8.51356	140.71744	140.71528	 0.00082	 0.00213	 1.70038	 0.03498	 0.99969	 0.00000	 0.00000	 0.00000	 0.00002	 0.00009	 1.00000	 0.38091	 0.22224	 0.85232	 0.00011	 0.09725	 0.74614	 0.00467	 0.21514	 0.99997	 0.00448	 0.83770	 0.00307	 0.73986	 0.57250	 0.99254	 0.11495	 0.09887	 0.95112	 0.98687	 0.36798	 0.22647	 1.00000	 0.00000	 0.00000	 0.02526	
1000049.001	40.14265	 8.51182	 8.51347	140.71739	140.71527	 0.00082	 0.00208	 1.70167	 0.03632	 0.99969	 0.00000	 0.00000	 0.00000	 0.00001	 0.00007	 1.00000	 0.37901	 0.22187	 0.85180	 0.00009	 0.09327	 0.74536	 0.00410	 0.20976	 0.99997	 0.00392	 0.83687	 0.00267	 0.73405	 0.56491	 0.99223	 0.10901	 0.09349	 0.95461	 0.98816	 0.36872	 0.23164	 1.00000	 0.00000	 0.00000	 0.02532	
1000050.001	40.06312	 8.51179	 8.51339	140.71733	140.71526	 0.00082	 0.00202	 1.70295	 0.03766	 0.99969	 0.00000	 0.00000	 0.00000	 0.00001	 0.00006	 1.00000	 0.37712	 0.22150	 0.85122	 0.00007	 0.08944	 0.74450	 0.00359	 0.20451	 0.99997	 0.00344	 0.83605	 0.00232	 0.72829	 0.55743	 0.99192	 0.10338	 0.08840	 0.95784	 0.98931	 0.36946	 0.23676	 1.00000	 0.00000	 0.00000	 0.02538	
1000051.001	39.97791	 8.51175	 8.51331	140.71728	140.71526	 0.00082	 0.00197	 1.70422	 0.03900	 0.99968	 0.00000	 0.00000	 0.00000	 0.00001	 0.00005	 1.00000	 0.37524	 0.22113	 0.85059	 0.00006	 0.08578	 0.74354	 0.00315	 0.19940	 0.99997	 0.00301	 0.83523	 0.00202	 0.72260	 0.55005	 0.99161	 0.09804	 0.08358	 0.96084	 0.99033	 0.37020	 0.24183	 1.00000	 0.00000	 0.00000	 0.02544	
1000052.001	39.88737	 8.51172	 8.51324	140.71723	140.71525	 0.00082	 0.00192	 1.70549	 0.04035	 0.99968	 0.00000	 0.00000	 0.00000	 0.00001	 0.00004	 1.00000	 0.37337	 0.22077	 0.84990	 0.00005	 0.08227	 0.74251	 0.00277	 0.19443	 0.99997	 0.00264	 0.83440	 0.00176	 0.71697	 0.54276	 0.99129	 0.09299	 0.07903	 0.96362	 0.99124	 0.37094	 0.24685	 1.00000	 0.00000	 0.00000	 0.02549	
1000053.001	39.79179	 8.51168	 8.51316	140.71717	140.71525	 0.00082	 0.00188	 1.70675	 0.04170	 0.99968	 0.00000	 0.00000	 0.00000	 0.00000	 0.00003	 1.00000	 0.37151	 0.22040	 0.84916	 0.00004	 0.07890	 0.74140	 0.00243	 0.18959	 0.99997	 0.00231	 0.83358	 0.00153	 0.71139	 0.53558	 0.99097	 0.08820	 0.07473	 0.96619	 0.99204	 0.37168	 0.25182	 1.00000	 0.00000	 0.00000	 0.02555	
1000054.001	39.69142	 8.51164	 8.51309	140.71712	140.71524	 0.00082	 0.00184	 1.70800	 0.04306	 0.99967	 0.00000	 0.00000	 0.00000	 0.00000	 0.00002	 1.00000	 0.36966	 0.22003	 0.84837	 0.00003	 0.07567	 0.74023	 0.00213	 0.18487	 0.99997	 0.00202	 0.83276	 0.00133	 0.70588	 0.52848	 0.99065	 0.08365	 0.07067	 0.96857	 0.99276	 0.37242	 0.25673	 1.00000	 0.00000	 0.00000	 0.02560	
1000055.001	39.58653	 8.51161	 8.51301	140.71707	140.71524	 0.00081	 0.00180	 1.70925	 0.04442	 0.99967	 0.00000	 0.00000	 0.00000	 0.00000	 0.00002	 1.00000	 0.36781	 0.21966	 0.84754	 0.00003	 0.07257	 0.73898	 0.00187	 0.18027	 0.99997	 0.00177	 0.83195	 0.00115	 0.70042	 0.52148	 0.99033	 0.07935	 0.06683	 0.97078	 0.99339	 0.37315	 0.26158	 1.00000	 0.00000	 0.00000	 0.02565	
1000056.001	39.47732	 8.51157	 8.51294	140.71703	140.71523	 0.00081	 0.00176	 1.71049	 0.04578	 0.99967	 0.00000	 0.00000	 0.00000	 0.00000	 0.00002	 1.00000	 0.36598	 0.21930	 0.84666	 0.00002	 0.06960	 0.73766	 0.00164	 0.17580	 0.99997	 0.00155	 0.83113	 0.00100	 0.69503	 0.51458	 0.99000	 0.07527	 0.06319	 0.97283	 0.99395	 0.37389	 0.26639	 1.00000	 0.00000	 0.00000	 0.02571	
1000057.001	39.36402	 8.51153	 8.51288	140.71698	140.71522	 0.00081	 0.00172	 1.71172	 0.04715	 0.99966	 0.00000	 0.00000	 0.00000	 0.00000	 0.00001	 1.00000	 0.36415	 0.21893	 0.84573	 0.00002	 0.06675	 0.73629	 0.00144	 0.17144	 0.99996	 0.00136	 0.83031	 0.00087	 0.68970	 0.50776	 0.98968	 0.07140	 0.05976	 0.97473	 0.99445	 0.37462	 0.27114	 1.00000	 0.00000	 0.00000	 0.02576	
1000058.001	39.24679	 8.51150	 8.51281	140.71693	140.71522	 0.00081	 0.00169	 1.71294	 0.04852	 0.99966	 0.00000	 0.00000	 0.00000	 0.00000	 0.00001	 1.00000	 0.36234	 0.21857	 0.84476	 0.00001	 0.06402	 0.73485	 0.00127	 0.16720	 0.99996	 0.00119	 0.82950	 0.00076	 0.68443	 0.50103	 0.98936	 0.06774	 0.05651	 0.97649	 0.99490	 0.37536	 0.27583	 1.00000	 0.00000	 0.00000	 0.02581	
1000059.001	39.12583	 8.51146	 8.51274	140.71689	140.71521	 0.00080	 0.00166	 1.71415	 0.04990	 0.99966	 0.00000	 0.00000	 0.00000	 0.00000	 0.00001	 1.00000	 0.36053	 0.21821	 0.84375	 0.00001	 0.06140	 0.73335	 0.00111	 0.16307	 0.99996	 0.00105	 0.82868	 0.00066	 0.67922	 0.49440	 0.98903	 0.06426	 0.05344	 0.97812	 0.99530	 0.37609	 0.28047	 1.00000	 0.00000	 0.00000	 0.02585	
1000060.001	39.00128	 8.51142	 8.51268	140.71684	140.71521	 0.00080	 0.00162	 1.71536	 0.05128	 0.99965	 0.00000	 0.00000	 0.00000	 0.00000	 0.00001	 1.00000	 0.35873	 0.21784	 0.84271	 0.00001	 0.05889	 0.73180	 0.00098	 0.15905	 0.99996	 0.00092	 0.82787	 0.00057	 0.67407	 0.48785	 0.98871	 0.06097	 0.05054	 0.97962	 0.99565	 0.37682	 0.28506	 1.00000	 0.00000	 0.00000	 0.02590	
